date,category,buy_value,sell_value,net_value
2021-07-05,FII/FPI,3222.8,3561.2,-338.4
2021-07-06,DII,5867.4,5346.1,521.3
2021-07-06,FII/FPI,4221.8,4765.1,-543.3
2021-07-07,DII,4345.4,4577.2,-231.8
2021-07-07,FII/FPI,5963.6,5430.6,532.9
2021-07-08,DII,3864.2,4813.3,-949.2
2021-07-08,FII/FPI,5344.4,5899.3,-554.9
2021-07-09,DII,4360.2,4253.7,106.6
2021-07-09,FII/FPI,3852.2,4976.9,-1124.6
2021-07-10,DII,7892.67,5364.03,2528.64
2021-07-10,FII/FPI,6734.6,8498.85,-1764.25
2021-07-12,DII,4188.5,3741.1,447.4
2021-07-12,FII/FPI,8575.1,9321.0,-746.0
2021-07-13,DII,5589.7,5245.5,344.2
2021-07-13,FII/FPI,5215.7,5101.9,113.8
2021-07-14,DII,5085.1,3749.2,1335.9
2021-07-14,FII/FPI,5234.2,6538.2,-1304.0
2021-07-15,DII,5266.5,4827.1,439.4
2021-07-15,FII/FPI,5547.1,5811.9,-264.8
2021-07-16,DII,5619.3,4953.2,666.1
2021-07-16,FII/FPI,4988.3,5454.6,-466.3
2021-07-19,DII,5913.3,4865.6,1047.7
2021-07-19,FII/FPI,6366.8,8565.5,-2198.7
2021-07-20,DII,5675.9,4802.7,873.1
2021-07-20,FII/FPI,4276.7,7111.7,-2835.0
2021-07-22,DII,6386.5,5443.9,942.6
2021-07-22,FII/FPI,8329.3,8576.9,-247.6
2021-07-23,DII,7416.0,5228.2,2187.8
2021-07-23,FII/FPI,7663.5,7826.8,-163.3
2021-07-26,DII,5885.6,4334.4,1551.3
2021-07-26,FII/FPI,5495.6,7872.4,-2376.8
2021-07-27,DII,6332.5,5602.5,730.0
2021-07-27,FII/FPI,8522.4,9981.5,-1459.1
2021-07-28,DII,6663.1,5741.6,921.4
2021-07-28,FII/FPI,6941.2,9215.9,-2274.8
2021-07-29,DII,7181.6,5134.6,2047.0
2021-07-29,FII/FPI,8373.7,9240.0,-866.3
2021-07-30,DII,8047.4,5090.8,2956.7
2021-07-30,FII/FPI,8506.0,12354.4,-3848.3
2021-08-01,DII,4792.7,7165.24,-2372.54
2021-08-01,FII/FPI,13171.18,7141.35,6029.83
2021-08-02,DII,6478.2,4972.4,1505.8
2021-08-02,FII/FPI,6550.9,8090.8,-1539.9
2021-08-03,DII,6571.7,6870.2,-298.5
2021-08-03,FII/FPI,8993.6,6877.0,2116.6
2021-08-04,DII,7888.8,8300.1,-411.4
2021-08-04,FII/FPI,9850.3,7021.8,2828.6
2021-08-05,DII,8541.9,7810.0,731.9
2021-08-05,FII/FPI,8746.6,9466.5,-719.9
2021-08-06,DII,6439.1,7070.1,-631.0
2021-08-06,FII/FPI,6511.0,6580.4,-69.4
2021-08-07,DII,3864.15,4813.33,-949.18
2021-08-07,FII/FPI,5344.41,5899.33,-554.92
2021-08-09,DII,4657.9,5374.1,-716.2
2021-08-09,FII/FPI,6240.7,6028.8,211.9
2021-08-10,DII,6338.4,5649.4,689.0
2021-08-10,FII/FPI,6674.2,6852.7,-178.5
2021-08-11,DII,6592.6,6386.3,206.3
2021-08-11,FII/FPI,7301.3,7063.2,238.1
2021-08-12,DII,5590.5,5282.7,307.8
2021-08-12,FII/FPI,5690.2,5902.3,-212.1
2021-08-13,DII,6104.5,5955.0,149.5
2021-08-13,FII/FPI,8016.3,7196.6,819.8
2021-08-16,DII,5203.4,4697.2,506.2
2021-08-16,FII/FPI,4271.8,5360.2,-1088.3
2021-08-17,DII,5521.8,5255.4,266.4
2021-08-17,FII/FPI,9253.8,9597.5,-343.7
2021-08-18,DII,4726.4,5455.9,-729.5
2021-08-18,FII/FPI,9557.6,10153.0,-595.3
2021-08-20,DII,6526.9,6407.6,119.3
2021-08-20,FII/FPI,10276.6,12563.6,-2287.0
2021-08-23,DII,6437.6,4985.1,1452.5
2021-08-23,FII/FPI,7990.2,9353.6,-1363.4
2021-08-24,DII,7418.2,5038.2,2380.0
2021-08-24,FII/FPI,7371.7,9016.6,-1644.9
2021-08-25,DII,4877.6,5029.0,-151.4
2021-08-25,FII/FPI,6700.9,7772.8,-1071.8
2021-08-26,DII,6544.2,5489.0,1055.2
2021-08-26,FII/FPI,6663.4,8637.9,-1974.5
2021-08-27,DII,6055.1,4409.0,1646.2
2021-08-27,FII/FPI,7265.5,8044.3,-778.8
2021-08-30,DII,6678.6,5989.8,688.8
2021-08-30,FII/FPI,8408.6,7205.8,1202.8
2021-08-31,DII,5991.8,7864.2,-1872.4
2021-08-31,FII/FPI,22832.9,18951.8,3881.2
2021-09-01,DII,5498.1,6785.9,-1287.9
2021-09-01,FII/FPI,9384.3,8717.7,666.7
2021-09-02,DII,6368.3,5986.6,381.7
2021-09-02,FII/FPI,9113.3,8764.8,348.5
2021-09-03,DII,6397.8,5729.2,668.6
2021-09-03,FII/FPI,7492.5,6723.9,768.6
2021-09-06,DII,5825.0,5277.7,547.3
2021-09-06,FII/FPI,5389.5,5978.9,-589.4
2021-09-07,DII,5160.4,5297.0,-136.6
2021-09-07,FII/FPI,6640.5,6785.9,-145.4
2021-09-08,DII,5390.9,5390.3,0.6
2021-09-08,FII/FPI,8772.3,9574.8,-802.5
2021-09-09,DII,5229.6,4525.4,704.2
2021-09-09,FII/FPI,10253.0,9829.6,423.4
2021-09-11,DII,7108.59,5690.96,1417.63
2021-09-11,FII/FPI,7773.2,10218.45,-2445.25
2021-09-12,DII,5623.94,4841.1,782.84
2021-09-12,FII/FPI,6194.93,7780.48,-1585.55
2021-09-13,DII,4163.9,4723.5,-559.6
2021-09-13,FII/FPI,8682.1,7262.8,1419.3
2021-09-14,DII,5613.3,5923.6,-310.3
2021-09-14,FII/FPI,10755.8,9106.2,1649.6
2021-09-15,DII,7452.6,7285.0,167.7
2021-09-15,FII/FPI,11172.4,10939.6,232.8
2021-09-16,DII,6905.3,7700.4,-795.1
2021-09-16,FII/FPI,11766.9,10145.0,1621.9
2021-09-17,DII,8006.5,9405.1,-1398.6
2021-09-17,FII/FPI,26776.6,25224.0,1552.6
2021-09-20,DII,6026.5,7653.1,-1626.6
2021-09-20,FII/FPI,7779.5,7686.9,92.5
2021-09-21,DII,8010.6,5843.0,2167.6
2021-09-21,FII/FPI,8110.8,7068.9,1041.9
2021-09-22,DII,7454.0,5604.0,1850.0
2021-09-22,FII/FPI,7355.3,9298.6,-1943.3
2021-09-23,DII,7976.5,6803.4,1173.1
2021-09-23,FII/FPI,15839.8,15481.8,357.9
2021-09-24,DII,7087.1,7602.9,-515.8
2021-09-24,FII/FPI,11783.0,11340.5,442.5
2021-09-27,DII,6910.8,5513.1,1397.7
2021-09-27,FII/FPI,8019.8,8614.4,-594.6
2021-09-28,DII,7926.0,7764.6,161.4
2021-09-28,FII/FPI,8825.8,10783.6,-1957.7
2021-09-29,DII,13949.0,10686.8,3262.2
2021-09-29,FII/FPI,12949.4,14395.4,-1446.0
2021-09-30,DII,6795.1,6697.9,97.2
2021-09-30,FII/FPI,10773.6,12999.2,-2225.6
2021-10-01,DII,6093.8,6706.9,-613.1
2021-10-01,FII/FPI,7049.2,6917.8,131.4
2021-10-02,DII,4749.91,6825.59,-2075.68
2021-10-02,FII/FPI,9072.1,7285.13,1786.97
2021-10-03,DII,4059.79,3612.12,447.67
2021-10-03,FII/FPI,6534.99,6550.68,-15.69
2021-10-04,DII,6837.5,6609.5,228.1
2021-10-04,FII/FPI,14121.8,13261.3,860.5
2021-10-05,DII,8711.9,6843.6,1868.2
2021-10-05,FII/FPI,8732.1,10647.2,-1915.1
2021-10-06,DII,5826.2,6824.8,-998.7
2021-10-06,FII/FPI,7358.0,8160.8,-802.8
2021-10-07,DII,7892.7,5364.0,2528.6
2021-10-07,FII/FPI,6734.6,8498.8,-1764.2
2021-10-08,DII,5697.8,5866.0,-168.2
2021-10-08,FII/FPI,6583.4,6647.4,-64.0
2021-10-11,DII,6585.4,6958.7,-373.3
2021-10-11,FII/FPI,13318.2,14621.5,-1303.2
2021-10-12,DII,5976.2,6717.4,-741.2
2021-10-12,FII/FPI,7484.0,7762.3,-278.3
2021-10-13,DII,7681.3,8113.1,-431.7
2021-10-13,FII/FPI,8528.3,7591.0,937.3
2021-10-14,DII,7706.8,9457.4,-1750.6
2021-10-14,FII/FPI,10607.6,8926.0,1681.6
2021-10-18,DII,7720.5,9424.4,-1703.9
2021-10-18,FII/FPI,13343.7,12831.3,512.4
2021-10-19,DII,5456.9,8035.1,-2578.2
2021-10-19,FII/FPI,9298.0,9803.8,-505.8
2021-10-20,DII,7364.6,9045.3,-1680.7
2021-10-20,FII/FPI,15676.4,17519.5,-1843.1
2021-10-21,DII,8370.1,7941.7,428.4
2021-10-21,FII/FPI,11816.2,14635.1,-2818.9
2021-10-22,DII,8040.0,7010.1,1030.0
2021-10-22,FII/FPI,5926.8,8624.5,-2697.7
2021-10-25,DII,11137.2,8747.0,2390.2
2021-10-25,FII/FPI,6854.2,9313.3,-2459.1
2021-10-26,DII,8494.6,7109.2,1385.4
2021-10-26,FII/FPI,7292.0,9660.7,-2368.7
2021-10-27,DII,7986.5,7514.0,472.5
2021-10-27,FII/FPI,9323.8,11237.2,-1913.4
2021-10-28,DII,8311.6,7475.0,836.6
2021-10-28,FII/FPI,8215.0,12033.5,-3818.5
2021-10-29,DII,9716.1,5373.6,4342.5
2021-10-29,FII/FPI,7303.3,12446.0,-5142.6
2021-11-01,DII,5516.9,5400.9,116.0
2021-11-01,FII/FPI,8251.0,8453.2,-202.1
2021-11-02,DII,5772.0,5778.0,-6.0
2021-11-02,FII/FPI,7815.5,7570.7,244.9
2021-11-03,DII,5554.9,5359.3,195.6
2021-11-03,FII/FPI,9011.7,9413.2,-401.5
2021-11-04,DII,55.7,17.4,38.2
2021-11-04,FII/FPI,42.5,370.6,-328.1
2021-11-05,DII,5172.16,5848.83,-676.67
2021-11-05,FII/FPI,6577.06,6913.06,-336.0
2021-11-06,DII,5212.5,4546.14,666.36
2021-11-06,FII/FPI,5161.16,5142.52,18.64
2021-11-08,DII,6933.8,5022.1,1911.8
2021-11-08,FII/FPI,12747.5,13608.1,-860.6
2021-11-09,DII,7108.6,5691.0,1417.6
2021-11-09,FII/FPI,7773.2,10218.4,-2445.2
2021-11-10,DII,6903.2,6136.2,767.0
2021-11-10,FII/FPI,9113.0,9582.5,-469.5
2021-11-11,DII,5430.0,4984.2,445.8
2021-11-11,FII/FPI,7188.3,8825.7,-1637.5
2021-11-12,DII,6818.7,5967.3,851.4
2021-11-12,FII/FPI,10362.9,9851.8,511.1
2021-11-15,DII,6336.8,4812.1,1524.7
2021-11-15,FII/FPI,8557.0,8132.3,424.7
2021-11-16,DII,6404.6,5827.3,577.3
2021-11-16,FII/FPI,9633.7,10194.4,-560.7
2021-11-17,DII,5736.6,5797.7,-61.1
2021-11-17,FII/FPI,9321.9,9666.2,-344.4
2021-11-18,DII,6846.1,4960.4,1885.7
2021-11-18,FII/FPI,8781.8,12712.4,-3930.6
2021-11-22,DII,7927.9,5876.7,2051.2
2021-11-22,FII/FPI,11705.8,15144.5,-3438.8
2021-11-23,DII,9030.2,7618.2,1412.0
2021-11-23,FII/FPI,10101.1,14578.1,-4477.1
2021-11-24,DII,7537.6,3728.0,3809.6
2021-11-24,FII/FPI,9608.5,14731.1,-5122.6
2021-11-25,DII,6056.6,4688.8,1367.8
2021-11-25,FII/FPI,9017.4,11318.1,-2300.6
2021-11-26,DII,9352.3,7058.2,2294.1
2021-11-26,FII/FPI,6589.0,12374.8,-5785.8
2021-11-29,DII,9527.8,4916.4,4611.4
2021-11-29,FII/FPI,5625.1,8957.3,-3332.2
2021-11-30,DII,11199.3,5849.1,5350.2
2021-11-30,FII/FPI,42957.1,48402.4,-5445.2
2021-12-01,DII,6651.9,3184.9,3467.0
2021-12-01,FII/FPI,8588.5,11354.3,-2765.8
2021-12-02,DII,5828.0,4455.4,1372.6
2021-12-02,FII/FPI,9064.6,9974.4,-909.7
2021-12-03,DII,5896.5,4247.7,1648.8
2021-12-03,FII/FPI,7842.9,11199.1,-3356.2
2021-12-04,DII,7165.01,6932.25,232.76
2021-12-04,FII/FPI,6519.91,8266.34,-1746.43
2021-12-05,DII,5372.26,6076.62,-704.36
2021-12-05,FII/FPI,5312.0,6572.59,-1260.59
2021-12-06,DII,4780.0,3078.5,1701.6
2021-12-06,FII/FPI,4130.2,7491.5,-3361.3
2021-12-07,DII,6637.7,4031.9,2605.8
2021-12-07,FII/FPI,7625.0,10210.0,-2585.0
2021-12-08,DII,7182.8,5447.4,1735.5
2021-12-08,FII/FPI,8150.9,8730.1,-579.3
2021-12-09,DII,5623.9,4841.1,782.8
2021-12-09,FII/FPI,6194.9,7780.5,-1585.6
2021-12-10,DII,4477.5,4090.9,386.6
2021-12-10,FII/FPI,5595.1,6687.5,-1092.4
2021-12-11,DII,6818.71,5967.3,851.41
2021-12-11,FII/FPI,10362.94,9851.84,511.1
2021-12-13,DII,6301.9,4950.9,1351.0
2021-12-13,FII/FPI,7862.8,10606.2,-2743.4
2021-12-14,DII,5210.6,4785.2,425.4
2021-12-14,FII/FPI,9498.3,10261.5,-763.2
2021-12-15,DII,5721.3,4168.3,1553.0
2021-12-15,FII/FPI,5373.7,8780.7,-3407.0
2021-12-16,DII,5426.6,3893.4,1533.2
2021-12-16,FII/FPI,7439.8,8908.5,-1468.7
2021-12-17,DII,9500.0,8021.4,1478.5
2021-12-17,FII/FPI,13370.0,15440.0,-2069.9
2021-12-20,DII,8746.2,5982.2,2764.0
2021-12-20,FII/FPI,6744.4,10309.8,-3565.4
2021-12-21,DII,6138.6,4733.7,1404.9
2021-12-21,FII/FPI,5883.4,7093.2,-1209.8
2021-12-22,DII,5315.6,3722.2,1593.4
2021-12-22,FII/FPI,6162.3,6989.6,-827.3
2021-12-23,DII,5280.2,4083.7,1196.5
2021-12-23,FII/FPI,5415.4,5686.9,-271.6
2021-12-24,DII,3909.5,3952.7,-43.2
2021-12-24,FII/FPI,2360.0,3075.0,-715.0
2021-12-27,DII,4016.5,3060.8,955.8
2021-12-27,FII/FPI,1996.9,3035.2,-1038.2
2021-12-28,DII,4112.0,3544.5,567.5
2021-12-28,FII/FPI,4761.4,4554.1,207.3
2021-12-29,DII,5016.0,4009.1,1006.9
2021-12-29,FII/FPI,3417.8,4393.0,-975.2
2021-12-30,DII,9450.3,8872.6,577.7
2021-12-30,FII/FPI,4512.1,5498.4,-986.3
2021-12-31,DII,4853.8,3688.2,1165.6
2021-12-31,FII/FPI,4083.4,3508.0,575.4
2022-01-02,DII,7906.24,6308.54,1597.7
2022-01-02,FII/FPI,7145.99,7167.78,-21.79
2022-01-03,DII,4815.6,4012.5,803.1
2022-01-03,FII/FPI,4226.3,3323.7,902.6
2022-01-04,DII,5250.4,4717.4,533.0
2022-01-04,FII/FPI,5834.7,4560.9,1273.9
2022-01-05,DII,7001.1,5729.2,1272.0
2022-01-05,FII/FPI,7610.5,7273.7,336.8
2022-01-06,DII,6661.2,5860.3,800.9
2022-01-06,FII/FPI,6563.7,8490.5,-1926.8
2022-01-07,DII,5718.3,5834.0,-115.7
2022-01-07,FII/FPI,8183.8,7687.6,496.3
2022-01-08,DII,5331.92,6154.15,-822.23
2022-01-08,FII/FPI,16377.49,14056.88,2320.61
2022-01-10,DII,6150.8,5669.2,481.6
2022-01-10,FII/FPI,7981.6,8105.8,-124.2
2022-01-11,DII,5790.4,5411.6,378.7
2022-01-11,FII/FPI,7759.5,7647.6,111.9
2022-01-12,DII,7458.2,6126.2,1332.0
2022-01-12,FII/FPI,6981.3,7982.8,-1001.6
2022-01-13,DII,7051.0,5985.7,1065.3
2022-01-13,FII/FPI,7418.4,8809.2,-1390.8
2022-01-14,DII,5560.5,5189.1,371.4
2022-01-14,FII/FPI,6144.0,7742.2,-1598.2
2022-01-17,DII,5605.5,5720.8,-115.3
2022-01-17,FII/FPI,5792.8,6648.2,-855.5
2022-01-18,DII,5794.8,6015.0,-220.2
2022-01-18,FII/FPI,5409.3,6664.3,-1255.0
2022-01-19,DII,7241.4,7436.5,-195.1
2022-01-19,FII/FPI,7690.7,10395.5,-2704.8
2022-01-20,DII,6385.8,5616.5,769.3
2022-01-20,FII/FPI,7974.4,12654.2,-4679.8
2022-01-21,DII,6930.4,6661.1,269.4
2022-01-21,FII/FPI,7564.4,10713.0,-3148.6
2022-01-24,DII,8243.1,8168.2,74.9
2022-01-24,FII/FPI,5030.5,8782.1,-3751.6
2022-01-25,DII,10764.4,6229.9,4534.5
2022-01-25,FII/FPI,7357.3,14451.8,-7094.5
2022-01-27,DII,10727.5,7846.2,2881.3
2022-01-27,FII/FPI,11417.4,17684.1,-6266.8
2022-01-28,DII,9617.4,6258.8,3358.7
2022-01-28,FII/FPI,8222.9,13268.3,-5045.3
2022-01-31,DII,9167.1,5518.4,3648.6
2022-01-31,FII/FPI,6014.1,9638.6,-3624.5
2022-02-01,DII,7906.2,6308.5,1597.7
2022-02-01,FII/FPI,7146.0,7167.8,-21.8
2022-02-02,DII,7713.4,7287.5,426.0
2022-02-02,FII/FPI,6001.4,6185.0,-183.6
2022-02-03,DII,6090.0,6460.5,-370.6
2022-02-03,FII/FPI,4630.5,6228.1,-1597.5
2022-02-04,DII,6196.3,5574.3,622.0
2022-02-04,FII/FPI,5377.4,7645.3,-2267.9
2022-02-05,DII,6621.75,4670.65,1951.1
2022-02-05,FII/FPI,5041.77,6895.23,-1853.46
2022-02-06,DII,4677.17,4546.54,130.63
2022-02-06,FII/FPI,7131.8,7583.62,-451.82
2022-02-07,DII,4644.5,6021.0,-1376.5
2022-02-07,FII/FPI,6281.5,7438.8,-1157.2
2022-02-08,DII,6674.2,5559.2,1115.0
2022-02-08,FII/FPI,7225.1,9193.0,-1967.9
2022-02-09,DII,7021.4,5228.0,1793.4
2022-02-09,FII/FPI,6152.4,7045.0,-892.6
2022-02-10,DII,7853.2,5125.9,2727.2
2022-02-10,FII/FPI,8660.6,10393.2,-1732.6
2022-02-11,DII,5537.2,6234.1,-696.9
2022-02-11,FII/FPI,9754.9,9646.3,108.5
2022-02-14,DII,7698.0,5527.8,2170.3
2022-02-14,FII/FPI,5457.8,9711.4,-4253.7
2022-02-15,DII,8739.2,4327.6,4411.6
2022-02-15,FII/FPI,6353.6,8652.4,-2298.8
2022-02-16,DII,5334.3,4154.2,1180.1
2022-02-16,FII/FPI,5879.0,7770.0,-1891.0
2022-02-17,DII,4617.3,3716.2,901.1
2022-02-17,FII/FPI,6078.4,7320.5,-1242.1
2022-02-18,DII,4992.7,3063.6,1929.1
2022-02-18,FII/FPI,4314.5,6844.4,-2530.0
2022-02-21,DII,6187.3,3794.4,2392.8
2022-02-21,FII/FPI,4160.4,6422.3,-2261.9
2022-02-22,DII,8143.7,4035.1,4108.6
2022-02-22,FII/FPI,8614.4,11859.9,-3245.5
2022-02-23,DII,6892.4,3868.0,3024.4
2022-02-23,FII/FPI,4623.6,8040.8,-3417.2
2022-02-24,DII,14452.4,6784.7,7667.8
2022-02-24,FII/FPI,9231.8,15680.0,-6448.2
2022-02-25,DII,9655.3,5337.1,4318.2
2022-02-25,FII/FPI,5690.9,10161.6,-4470.7
2022-02-28,DII,9128.6,4985.8,4142.8
2022-02-28,FII/FPI,14629.7,18578.1,-3948.5
2022-03-01,DII,4815.58,4012.47,803.11
2022-03-01,FII/FPI,4226.3,3323.66,902.64
2022-03-02,DII,10264.6,7202.9,3061.7
2022-03-02,FII/FPI,12971.7,17310.6,-4338.9
2022-03-03,DII,11803.4,7004.1,4799.2
2022-03-03,FII/FPI,7153.4,13798.1,-6644.6
2022-03-04,DII,11668.7,6929.7,4739.0
2022-03-04,FII/FPI,5996.2,13627.3,-7631.0
2022-03-06,DII,6890.49,4529.98,2360.51
2022-03-06,FII/FPI,5804.83,9575.34,-3770.51
2022-03-07,DII,13168.0,7837.0,5331.0
2022-03-07,FII/FPI,7443.1,14925.2,-7482.1
2022-03-08,DII,12923.5,6433.9,6489.6
2022-03-08,FII/FPI,8283.1,16425.7,-8142.6
2022-03-09,DII,11078.1,7802.1,3275.9
2022-03-09,FII/FPI,9370.8,14189.5,-4818.7
2022-03-10,DII,9273.6,8327.8,945.7
2022-03-10,FII/FPI,10686.1,12667.2,-1981.2
2022-03-11,DII,6786.3,5099.5,1686.8
2022-03-11,FII/FPI,6250.9,8514.8,-2263.9
2022-03-14,DII,6385.7,5287.0,1098.6
2022-03-14,FII/FPI,8151.6,8328.1,-176.5
2022-03-15,DII,6957.1,6858.8,98.2
2022-03-15,FII/FPI,10225.3,11475.0,-1249.7
2022-03-16,DII,5206.8,4434.3,772.6
2022-03-16,FII/FPI,9098.1,8786.1,312.0
2022-03-17,DII,7756.0,8434.5,-678.4
2022-03-17,FII/FPI,25393.2,22593.0,2800.1
2022-03-21,DII,4611.3,4358.4,252.9
2022-03-21,FII/FPI,6838.7,9800.8,-2962.1
2022-03-22,DII,4499.9,5102.0,-602.0
2022-03-22,FII/FPI,9859.0,9474.5,384.5
2022-03-23,DII,4653.2,4947.4,-294.2
2022-03-23,FII/FPI,10224.0,9742.6,481.3
2022-03-24,DII,6980.9,4889.8,2091.1
2022-03-24,FII/FPI,13101.1,14841.8,-1740.7
2022-03-25,DII,5969.6,4596.6,1373.0
2022-03-25,FII/FPI,6543.1,8050.4,-1507.4
2022-03-28,DII,5323.7,4162.0,1161.7
2022-03-28,FII/FPI,6114.5,6915.9,-801.4
2022-03-29,DII,5860.5,4147.2,1713.3
2022-03-29,FII/FPI,7360.9,7325.4,35.5
2022-03-30,DII,12848.1,11632.1,1216.0
2022-03-30,FII/FPI,10271.4,8913.9,1357.5
2022-03-31,DII,7944.5,6799.2,1145.3
2022-03-31,FII/FPI,12274.8,9186.1,3088.7
2022-04-01,DII,5148.5,5332.3,-183.8
2022-04-01,FII/FPI,8279.8,6370.0,1909.8
2022-04-02,DII,6196.26,5574.28,621.98
2022-04-02,FII/FPI,5377.41,7645.27,-2267.86
2022-04-03,DII,11668.66,6929.67,4738.99
2022-04-03,FII/FPI,5996.25,13627.27,-7631.02
2022-04-04,DII,9883.2,8208.2,1675.0
2022-04-04,FII/FPI,7532.6,6380.4,1152.2
2022-04-05,DII,6384.2,6278.8,105.4
2022-04-05,FII/FPI,7096.6,6721.7,374.9
2022-04-06,DII,6961.9,6339.0,622.9
2022-04-06,FII/FPI,6324.8,8604.7,-2280.0
2022-04-07,DII,7676.3,5901.6,1774.7
2022-04-07,FII/FPI,9346.3,14355.9,-5009.6
2022-04-08,DII,8191.3,8207.8,-16.5
2022-04-08,FII/FPI,9819.0,10394.0,-575.0
2022-04-11,DII,6360.2,5873.7,486.5
2022-04-11,FII/FPI,5921.1,7066.3,-1145.2
2022-04-12,DII,6629.3,5759.3,870.0
2022-04-12,FII/FPI,7047.3,10175.7,-3128.4
2022-04-13,DII,6426.4,5015.5,1410.8
2022-04-13,FII/FPI,5028.0,7089.0,-2061.0
2022-04-18,DII,9637.2,6295.2,3342.0
2022-04-18,FII/FPI,7589.1,13976.6,-6387.4
2022-04-19,DII,10920.8,6940.0,3980.8
2022-04-19,FII/FPI,9638.9,15510.6,-5871.7
2022-04-20,DII,7915.3,5269.5,2645.8
2022-04-20,FII/FPI,6339.4,9348.7,-3009.3
2022-04-21,DII,8635.1,5811.6,2823.4
2022-04-21,FII/FPI,9320.2,10033.9,-713.7
2022-04-22,DII,6377.0,4774.7,1602.4
2022-04-22,FII/FPI,7939.3,10401.0,-2461.7
2022-04-25,DII,6432.1,4561.6,1870.4
2022-04-25,FII/FPI,4932.3,8235.1,-3302.8
2022-04-26,DII,6818.1,5174.3,1643.8
2022-04-26,FII/FPI,7340.5,8514.5,-1174.0
2022-04-27,DII,7425.5,5508.0,1917.5
2022-04-27,FII/FPI,6385.6,10450.1,-4064.5
2022-04-28,DII,5746.0,4965.1,780.9
2022-04-28,FII/FPI,12333.9,11590.6,743.2
2022-04-29,DII,8426.3,4936.0,3490.3
2022-04-29,FII/FPI,9263.8,12912.1,-3648.3
2022-05-01,DII,7001.1,5729.15,1271.95
2022-05-01,FII/FPI,7610.53,7273.7,336.83
2022-05-02,DII,6621.8,4670.6,1951.1
2022-05-02,FII/FPI,5041.8,6895.2,-1853.5
2022-05-04,DII,6399.5,5061.5,1338.0
2022-05-04,FII/FPI,17062.9,20351.1,-3288.2
2022-05-05,DII,7111.9,4882.6,2229.3
2022-05-05,FII/FPI,5293.4,7368.1,-2074.7
2022-05-06,DII,8522.0,5507.2,3014.8
2022-05-06,FII/FPI,4525.9,10043.0,-5517.1
2022-05-07,DII,5191.05,5448.64,-257.59
2022-05-07,FII/FPI,6675.59,5379.75,1295.84
2022-05-08,DII,7260.62,7756.56,-495.94
2022-05-08,FII/FPI,8348.69,6742.88,1605.81
2022-05-09,DII,7729.8,4652.5,3077.2
2022-05-09,FII/FPI,5342.4,8704.2,-3361.8
2022-05-10,DII,7570.9,4612.5,2958.4
2022-05-10,FII/FPI,6100.1,10060.7,-3960.6
2022-05-11,DII,8400.9,4219.7,4181.2
2022-05-11,FII/FPI,5988.4,9597.7,-3609.4
2022-05-12,DII,9487.4,4671.8,4815.6
2022-05-12,FII/FPI,6018.0,11273.8,-5255.8
2022-05-13,DII,7960.6,4791.0,3169.6
2022-05-13,FII/FPI,7660.7,11440.8,-3780.1
2022-05-16,DII,4738.0,3309.6,1428.4
2022-05-16,FII/FPI,4205.9,5994.8,-1788.9
2022-05-17,DII,7315.1,5020.7,2294.4
2022-05-17,FII/FPI,6128.1,8320.6,-2192.4
2022-05-18,DII,5562.4,5186.8,375.6
2022-05-18,FII/FPI,8919.0,10173.6,-1254.6
2022-05-19,DII,7414.2,4188.7,3225.5
2022-05-19,FII/FPI,6389.9,11289.8,-4899.9
2022-05-20,DII,5724.3,3575.4,2149.0
2022-05-20,FII/FPI,8550.1,9815.6,-1265.4
2022-05-23,DII,6281.5,4836.1,1445.4
2022-05-23,FII/FPI,7039.5,8990.7,-1951.2
2022-05-24,DII,6171.8,4223.4,1948.5
2022-05-24,FII/FPI,7947.0,10340.5,-2393.4
2022-05-25,DII,7025.7,4795.9,2229.8
2022-05-25,FII/FPI,6371.2,8174.3,-1803.1
2022-05-26,DII,7535.2,4628.8,2906.5
2022-05-26,FII/FPI,8248.3,9846.1,-1597.8
2022-05-27,DII,6397.2,3669.7,2727.5
2022-05-27,FII/FPI,4954.3,6897.4,-1943.1
2022-05-30,DII,5979.1,4454.6,1524.5
2022-05-30,FII/FPI,6854.0,6351.9,502.1
2022-05-31,DII,8620.5,6775.3,1845.2
2022-05-31,FII/FPI,45738.0,46741.5,-1003.6
2022-06-01,DII,5457.1,4473.0,984.1
2022-06-01,FII/FPI,6446.0,8376.2,-1930.2
2022-06-02,DII,4677.2,4546.5,130.6
2022-06-02,FII/FPI,7131.8,7583.6,-451.8
2022-06-03,DII,6890.5,4530.0,2360.5
2022-06-03,FII/FPI,5804.8,9575.3,-3770.5
2022-06-04,DII,6961.91,6338.99,622.92
2022-06-04,FII/FPI,6324.77,8604.74,-2279.97
2022-06-05,DII,8522.04,5507.19,3014.85
2022-06-05,FII/FPI,4525.89,10042.97,-5517.08
2022-06-06,DII,5593.2,3653.2,1940.0
2022-06-06,FII/FPI,4546.5,6944.2,-2397.6
2022-06-07,DII,5062.4,3751.3,1311.1
2022-06-07,FII/FPI,5637.3,7931.3,-2294.0
2022-06-08,DII,5508.6,3604.2,1904.3
2022-06-08,FII/FPI,5468.8,7953.1,-2484.2
2022-06-09,DII,5297.5,3672.6,1624.9
2022-06-09,FII/FPI,6196.6,7709.2,-1512.6
2022-06-10,DII,6105.6,3274.5,2831.1
2022-06-10,FII/FPI,4287.9,8261.9,-3974.0
2022-06-13,DII,6970.0,4155.5,2814.5
